"Time","D1 Module A","D2 Module B","D3 Module C","D4 Gate Driver Board","D1 Control Board Temperature","D2 RTD1 Temperature","D3 RTD2 Temperature","D4 RTD3 Temperature","D1 RTD4 Temperature","D2 RTD5 Temperature","D3 Motor Temperature","D4 Torque Shudder","D1 Analog Input 1","D2 Analog Input 2","D3 Analog Input 3","D4 Analog Input 4","D5 Analog Input 5","D6 Analog Input 6","D1 Digital Input 1","D2 Digital Input 2","D3 Digital Input 3","D4 Digital Input 4","D5 Digital Input 5","D6 Digital Input 6","D7 Digital Input 7","D8 Digital Input 8","D1 Motor Angle Electrical","D2 Motor Speed","D3 Electrical Output Frequency","D4 Delta Resolver Filtered","D1 Phase A Current","D2 Phase B Current","D3 Phase C Current","D4 DC Bus Current","D1 DC Bus Voltage","D2 Output Voltage","D3 VAB Vd Voltage","D4 VBC Vq Voltage","D1 Flux Command","D2 Flux Feedback","D3 Id","D4 Iq","D1 Reference Voltage 1 5","D2 Reference Voltage 2 5","D3 Reference Voltage 5 0","D4 Reference Voltage 12 0","D1 VSM State","D2 Inverter State","D3 Relay 1 Status","D3 Relay 2 Status","D3 Relay 3 Status","D3 Relay 4 Status","D3 Relay 5 Status","D3 Relay 6 Status","D4 Inverter Run Mode","D4 Inverter Discharge State","D5 Inverter Command Mode","D6 Inverter Enable State","D6 Inverter Enable Lockout","D7 BMS Active","D7 BMS Torque Limiting","D1 Post Fault Lo","D2 Post Fault Hi","D3 Run Fault Lo","D4 Run Fault Hi","D1 Commanded Torque","D2 Torque Feedback","D3 Power On Timer","D1 Modulation Index","D2 Flux Weakening Output","D3 Id Command","D4 Iq Command","D1 Project Code EEP Ver","D2 SW Version","D3 DateCode MMDD","D4 DateCode YYYY","Torque Command","Speed Command","Inverter Enable","Inverter Discharge","Speed Mode Enable","Torque Limit Command","D1 Parameter Address Command","D3 Data Command","Pack DCL","Pack CCL","High Temperature","Low Temperature","Average Temperature","CRC Checksum","Pack Current","Pack Open Voltage","Pack Inst Voltage","Pack Summed Voltage"
"s","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","Nm","V","V","V","V","V","V","boolean","boolean","boolean","boolean","boolean","boolean","boolean","boolean","deg","rpm","hz","deg","A","A","A","A","V","V","V","V","Wb","Wb","A","A","V","V","V","V","","","","","","","","","","","","","","","","","","","","Nm","Nm","Sec","","A","A","A","","","","","Nm","rpm","Bit","Bit","Bit","Nm","","","Amps","Amps","Celsius","Celsius","Celsius","","Amps","Volts","Volts","Volts"
"8.500","","","","","","","","","","","","","4.91","2.04","4.917","4.918","4.928","4.93","0","0","0","0","0","0","0","0","145.783","0","0","-26.05","0.167","0.283","0.05","0","237.3","0","0.633","0.75","0.034","21.166","0.483","0.067","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","4441.984","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"8.522","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.917","2.04","4.92","4.917","4.927","4.94","0","0","0","0","0","0","0","0","145.633","0","0","-26.033","-0.267","0.067","-0.033","0","237.3","0","0.767","0.933","0.034","21.166","0","0","1.5","2.5","5.06","13.43","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4442.037","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"8.600","","","","","","","","","","","","","4.913","2.04","4.92","4.92","4.93","4.937","0","0","0","0","0","0","0","0","145.767","0","0","-25.967","0.133","-0.033","0.3","0","237.2","0","0.583","0.75","0.034","21.166","0.1","-0.167","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.067","4442.083","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"8.622","22","22.2","22.1","26.5","26.6","204.3","203.2","-1000","","","","","4.91","2.047","4.913","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.833","0","0","-26.167","0","-0.2","-0.1","0","237.267","0","0.833","0.567","0.034","21.166","-0.125","-0.15","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","4442.136","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"8.700","","","","","","","","","","","","","4.91","2.047","4.918","4.918","4.928","4.932","0","0","0","0","0","0","0","0","145.817","0","0","-26.133","-0.017","0.033","-0.033","0","237.35","0","0.733","0.9","0.034","21.166","0.133","-0.033","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4442.182","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"8.722","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.917","2.04","4.92","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.65","0","0","-25.95","0.05","0.1","0.25","0","237.35","0","0.75","1.05","0.034","21.166","0.3","0.033","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4442.235","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"8.800","","","","","","","","","","","","","4.912","2.045","4.92","4.917","4.927","4.932","0","0","0","0","0","0","0","0","145.783","0.167","0","-25.833","-0.05","0.033","0.1","0","237.233","0","0.633","0.8","0.034","21.166","-0.017","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.017","4442.282","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"8.822","22","22.2","22.1","26.6","","","","","","","","","4.915","2.04","4.92","4.91","4.92","4.93","0","0","0","0","0","0","0","0","145.8","0","0","-26.05","-0.35","-0.2","-0.15","0","236.9","0","0.95","1.05","0.034","21.166","-0.6","-0.233","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.133","4442.334","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"8.900","","","","","","","","","","","","","4.913","2.04","4.92","4.917","4.93","4.933","0","0","0","0","0","0","0","0","145.917","0","0","-26.1","-0.067","0.083","0.233","0","237.283","0","0.867","0.75","0.034","21.166","0.1","-0.017","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.017","4442.381","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"8.922","22","22.2","22.1","26.6","","","","","","","","","4.91","2.045","4.92","4.91","4.93","4.93","0","0","0","0","0","0","0","0","145.75","0","0","-26.15","0.15","0","0.2","0","237.4","0","0.5","1.3","0.034","21.166","0.1","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4442.433","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"9.022","22","22.3","22.1","26.7","","","","","","","","","4.914","2.045","4.92","4.918","4.928","4.933","0","0","0","0","0","0","0","0","145.763","0","0","-25.95","0.15","0.05","0.325","0","237.338","0","0.688","0.875","0.034","21.166","0.244","-0.1","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4442.497","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"9.122","22","22.2","22.1","26.7","","","","","","","","","4.91","2.04","4.92","4.92","4.93","4.936","0","0","0","0","0","0","0","0","145.662","0.125","0","-25.65","0.075","0.062","0.162","0","237.278","0","0.578","0.856","0.034","21.166","0.11","-0.02","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.01","4442.602","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"9.222","22","22.2","22.1","26.6","","","","","","","","","4.91","2.042","4.917","4.918","4.929","4.932","0","0","0","0","0","0","0","0","145.73","0.1","0","-25.49","-0.06","-0.19","-0.01","0","237.27","0","0.68","0.56","0.034","21.166","-0.356","-0.078","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4442.706","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"9.322","22","22.2","22.1","26.7","","","","","","","","","4.914","2.042","4.917","4.916","4.926","4.932","0","0","0","0","0","0","0","0","145.756","0","-0.011","-25.533","-0.111","-0.067","-0.033","0","237.178","0","0.789","0.767","0.034","21.166","-0.28","-0.06","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.02","4442.806","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"9.422","","","","","","","","","","","","","4.914","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.789","0","0","-25.567","-0.011","0","-0.011","0","237.211","0","0.589","0.822","0.034","21.166","-0.06","-0.09","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4442.902","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"9.500","","","","","","","","","","","","","4.917","2.047","4.92","4.92","4.93","4.932","0","0","0","0","0","0","0","0","145.883","0","0","-25.7","-0.2","-0.283","-0.117","0","237.25","0","0.817","0.733","0.034","21.166","-0.45","-0.1","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.017","4442.984","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"9.522","","","","","","","","","","","","","4.917","2.04","4.913","4.913","4.923","4.93","0","0","0","0","0","0","0","0","145.767","0","0","-25.767","0.1","0.25","0","0","237.3","0","0.4","0.9","0.034","21.166","0.267","-0.1","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.067","4443.036","0","0","0","0","","","","","","","","","","","","","","","","","","","","","",""
"9.600","","","","","","","","","","","","","4.915","2.04","4.92","4.92","4.927","4.93","0","0","0","0","0","0","0","0","145.833","0","0","-25.883","-0.267","-0.367","-0.2","0","237.317","0","0.75","0.85","0.034","21.166","-0.683","-0.117","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.017","4443.082","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"9.622","","","","","","","","","","","","","4.91","2.04","4.917","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.95","0","0","-25.95","-0.15","-0.45","0.15","0","237.25","0","0.95","0.7","0.034","21.166","-0.267","-0.1","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4443.135","0","0","0","0","","","","","","","","","","","","","","","","","","","","","",""
"9.700","","","","","","","","","","","","","4.91","2.04","4.92","4.918","4.928","4.937","0","0","0","0","0","0","0","0","146.067","0.167","0","-25.85","-0.117","-0.2","-0.1","0","237.333","0","0.7","0.7","0.034","21.166","-0.317","-0.083","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4443.181","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"9.722","","","","","","","","","","","","","4.91","2.04","4.917","4.92","4.93","4.927","0","0","0","0","0","0","0","0","146.1","0","0","-25.8","-0.1","-0.3","-0.25","0","237.3","0","1.3","0.8","0.034","21.166","0.1","-0.133","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.067","4443.234","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"9.822","","","","","","","","","","","","","4.916","2.04","4.917","4.919","4.929","4.934","0","0","0","0","0","0","0","0","146.075","0","0","-25.888","-0.037","0.075","-0.2","0","237.262","0","0.675","1.05","0.034","21.166","0.111","0.022","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4443.298","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"9.922","","","","","","","","","","","","","4.91","2.044","4.919","4.914","4.924","4.934","0","0","0","0","0","0","0","0","146.05","0","0","-25.863","0.075","0.1","-0.213","0","237.338","0","0.688","0.737","0.034","21.166","0.178","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4443.397","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"10.022","","","","","","","","","","","","","4.912","2.044","4.918","4.92","4.929","4.931","0","0","0","0","0","0","0","0","145.912","0","-0.013","-25.887","-0.1","-0.125","-0.112","0","237.267","0","0.622","0.867","0.034","21.166","-0.28","-0.06","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.02","4443.502","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"10.122","","","","","","","","","","","","","4.912","2.042","4.92","4.917","4.927","4.935","0","0","0","0","0","0","0","0","145.96","0","0","-25.88","-0.22","-0.02","-0.16","0","237.22","0","0.75","0.68","0.034","21.166","-0.222","0.044","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4443.606","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"10.222","","","","","","","","","","","","","4.91","2.041","4.919","4.914","4.926","4.931","0","0","0","0","0","0","0","0","146.044","0.111","0","-26.078","0.067","0.111","0.167","0","237.2","0","0.667","0.789","0.034","21.166","0.022","0.033","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","4443.706","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"10.322","","","","","","","","","","","","","4.914","2.04","4.917","4.917","4.927","4.929","0","0","0","0","0","0","0","0","145.6","0","0","-26.078","-0.013","-0.012","-0.125","0","237.2","0","0.8","0.756","0.034","21.166","-0.033","-0.044","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4443.802","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"10.422","","","","","","","","","","","","","4.912","2.04","4.912","4.92","4.928","4.93","0","0","0","0","0","0","0","0","145.633","0.111","0","-26.056","-0.137","-0.15","0.013","0","237.213","0","0.988","0.75","0.034","21.166","-0.275","-0.05","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4443.901","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"10.522","","","","","","","","","","","","","4.913","2.041","4.919","4.917","4.927","4.932","0","0","0","0","0","0","0","0","145.65","0","-0.013","-25.95","-0.138","0.088","-0.075","0","237.3","0","0.775","0.8","0.034","21.166","0","0.037","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.044","4444","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"10.622","","","","","","","","","","","","","4.912","2.041","4.92","4.918","4.93","4.933","0","0","0","0","0","0","0","0","145.638","0","0","-25.675","-0.062","-0.025","-0.087","0","237.175","0","0.775","0.625","0.034","21.166","-0.063","-0.038","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.011","4444.099","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"10.700","","","","","","","","","","","","","4.91","2.043","4.918","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.45","0","0","-25.633","0.033","0","0.133","0","237.267","0","0.75","0.683","0.034","21.166","0.1","-0.1","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4444.181","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"10.722","","","","","","","","","","","","","4.91","2.04","4.92","4.92","4.93","4.937","0","0","0","0","0","0","0","0","145.85","0","0","-25.5","0.15","0","0.25","0","237","0","0.85","0.8","0.034","21.166","-0.25","0.05","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4444.233","0","0","0","0","16","6592","1301","8217","","","","","","","","","177","31","19","17","18","1912","","","",""
"10.800","","","","","","","","","","","","","4.913","2.04","4.92","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.967","0","0","-25.583","-0.25","-0.083","0","0","237.25","0","0.95","0.867","0.034","21.166","-0.3","0.017","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4444.279","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"10.822","","","","","","","","","","","","","4.913","2.04","4.92","4.913","4.92","4.93","0","0","0","0","0","0","0","0","145.95","0","-0.05","-25.85","-0.1","-0.05","0.35","0","237.3","0","0.95","0.65","0.034","21.166","-0.1","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.067","4444.332","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","","","",""
"10.900","","","","","","","","","","","","","4.915","2.04","4.918","4.917","4.927","4.93","0","0","0","0","0","0","0","0","145.917","0","0","-26.133","-0.1","0","0.133","0","237.233","0","0.65","0.833","0.034","21.166","-0.083","-0.017","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014","4444.383","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"10.922","","","","","","","","","","","","","4.91","2.04","4.92","4.917","4.93","4.93","0","0","0","0","0","0","0","0","145.85","0","0","-26.15","-0.35","0.1","-0.4","0","237.25","0","0.6","0.55","0.034","21.166","-0.1","0.133","1.51","2.5","5.05","13.44","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.067","4444.446","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"11.000","","","","","","","","","","","","","4.91","2.04","4.92","4.915","4.927","4.933","0","0","0","0","0","0","0","0","145.683","0","0","-26.133","0.067","0.217","0.25","0","237.3","0","0.667","0.767","0.034","21.166","0.32","0.04","1.5","2.5","5.06","13.43","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.017","4444.486","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"11.022","","","","","","","","","","","","","4.915","2.04","4.92","4.92","4.928","4.933","0","0","0","0","0","0","0","0","145.5","0","0","-26.15","-0.575","-0.675","-0.725","0","237.4","0","1.05","0.925","0.034","21.166","-1.225","-0.175","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4444.545","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"11.100","","","","","","","","","","","","","4.912","2.04","4.92","4.917","4.93","4.932","0","0","0","0","0","0","0","0","145.65","0","0","-26.017","-0.367","0.083","-0.3","0","237.367","0","0.883","0.8","0.034","21.166","-0.25","0.183","1.5","2.5","5.05","13.41","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.117","4444.586","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"11.122","22","22.2","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.05","4.925","4.92","4.93","4.938","0","0","0","0","0","0","0","0","145.767","0","0","-25.8","-0.167","0.067","-0.3","0","237.267","0","0.667","0.733","0.034","21.166","-0.133","0.067","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4444.644","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"11.200","22","22.2","22.1","26.6","","","","","-1000","-1000","26.8","0","4.91","2.043","4.922","4.915","4.925","4.932","0","0","0","0","0","0","0","0","145.75","0","0","-25.9","0.05","0.033","-0.167","0","237.233","0","0.533","0.7","0.034","21.166","0.133","-0.067","1.51","2.5","5.06","13.44","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4444.685","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"11.222","","","","","26.5","204.3","203.2","-1000","","","","","4.917","2.04","4.92","4.91","4.927","4.93","0","0","0","0","0","0","0","0","145.667","0","0","-26.067","0.1","-0.05","0.25","0","237.367","0","0.8","1.033","0.034","21.166","-0.233","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4444.737","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"11.300","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.91","2.043","4.917","4.918","4.93","4.937","0","0","0","0","0","0","0","0","145.567","0.167","0","-25.95","-0.233","-0.083","-0.117","0","237.15","0","0.7","0.833","0.034","21.166","-0.3","-0.033","1.5","2.51","5.06","13.43","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4444.784","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"11.322","","","","","","","","","","","","","4.917","2.04","4.92","4.92","4.93","4.937","0","0","0","0","0","0","0","0","145.6","0","0","-25.867","0.05","0","0.1","0","237.3","0","0.85","0.45","0.034","21.166","-0.333","-0.133","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4444.836","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"11.422","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.912","2.042","4.92","4.919","4.929","4.933","0","0","0","0","0","0","0","0","145.662","0","0","-25.85","-0.075","-0.075","-0.112","0","237.325","0","0.812","0.837","0.034","21.166","-0.244","-0.078","1.5","2.5","5.06","13.43","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4444.9","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"11.522","22","22.2","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.044","4.92","4.918","4.927","4.933","0","0","0","0","0","0","0","0","145.537","0","-0.013","-25.8","0.037","0.15","0.137","0","237.275","0","0.775","0.887","0.034","21.166","0.167","0.022","1.5","2.5","5.06","13.41","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4444.999","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"11.622","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.912","2.041","4.92","4.913","4.924","4.933","0","0","0","0","0","0","0","0","145.238","0","0","-25.7","0.1","0.087","0.088","0","237.288","0","0.65","0.887","0.034","21.166","0.144","-0.067","1.5","2.5","5.06","13.41","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4445.098","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"11.722","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.914","2.041","4.92","4.918","4.928","4.934","0","0","0","0","0","0","0","0","145.362","0","0","-25.488","0.175","0.15","0.288","0","237.312","0","0.65","0.887","0.034","21.166","0.367","-0.011","1.51","2.51","5.05","13.4","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4445.197","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"11.822","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.911","2.042","4.92","4.918","4.929","4.934","0","0","0","0","0","0","0","0","145.575","0","0","-25.55","-0.263","-0.138","-0.087","0","237.333","0","0.833","0.9","0.034","21.166","-0.25","0","1.5","2.5","5.06","13.41","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4445.302","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"11.900","22","22.2","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.91","2.04","4.917","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.817","0","0","-25.95","-0.133","-0.033","-0.167","0","237.271","0","0.8","0.943","0.034","21.166","-0.25","-0.067","1.5","2.5","5.06","13.41","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.017","4445.386","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"11.922","","","","","","","","","","","","","4.912","2.04","4.918","4.912","4.922","4.93","0","0","0","0","0","0","0","0","145.625","0","0","-26.05","-0.375","-0.45","-0.175","0","237.367","0","0.967","0.9","0.034","21.166","-0.767","-0.133","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.067","4445.445","0","0","0","0","","","","","","","","","","","","","","","","","","","","","",""
"12.000","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.917","2.04","4.92","4.915","4.927","4.937","0","0","0","0","0","0","0","0","145.567","0.167","-0.017","-25.833","-0.15","0","-0.15","0","237.333","0","0.917","0.917","0.034","21.166","-0.083","0.017","1.5","2.51","5.05","13.44","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.029","4445.49","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"12.022","","","","","","","","","","","","","4.918","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.633","0","0","-25.867","0.2","-0.033","0.233","0","237.067","0","0.6","0.233","0.034","21.166","0.025","-0.25","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.067","4445.544","0","0","0","0","","","","","","","","","","","","","","","","","","","","","",""
"12.100","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.04","4.92","4.917","4.927","4.933","0","0","0","0","0","0","0","0","145.683","0","0","-26.033","0.033","0.083","0.267","0","237.317","0","0.733","0.917","0.034","21.166","0.15","0","1.5","2.5","5.06","13.4","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.017","4445.584","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
